song,listener,score,left_bass,right_bass,left_drums,right_drums,left_other,right_other,left_vocals,right_vocals,remix_left,remix_right,remix_score
Secretariat - Over The Top,L6005,0.2669077672487139,0.0907054446745431,0.0858986640724498,0.2235233476214797,0.2214900445468444,0.4372856812849022,0.4378400813679534,0.3169580846243339,0.3215607897972049,0.6679144166483179,0.6655361229175598,0.6667252697829389
Side Effects Project - Sing With Me,L6039,0.2146897912151117,0.1624448730168737,0.1558886530420405,0.3066072689534138,0.2828318968638174,0.1369635365071251,0.1469591165838215,0.2640287397976117,0.2617942449561897,0.8569208787821647,0.8597235359885796,0.8583222073853722
Signe Jakobsen - What Have You Done To Me,L6044,0.2659721228158683,0.1765042102991628,0.1783551952389342,0.1992865134289332,0.1958101790890829,0.4103408536418743,0.4332782341471969,0.264115626562269,0.2700861701194936,0.9424724463165652,0.8991906646849943,0.9208315555007798
Skelpolu - Resurrection,L6022,0.3021300549418122,0.1791260143122504,0.1783147852191761,0.33989745298471,0.3809619769137733,0.5128683359128724,0.4882218554745209,0.168501916293623,0.1691481024235717,0.5530172780973789,0.5056469363493505,0.5293321072233648
Skelpolu - Resurrection,L6020,0.2345161994888888,0.1629042287714139,0.1531857505243349,0.23652496246374,0.2314894679477513,0.4049924853224468,0.3769771176246239,0.1528572444345866,0.1571983388222131,0.4207660321627572,0.8363016258698122,0.6285338290162847
Speak Softly - Broken Man,L6035,0.201414971430298,0.1883834782768763,0.1890130800785159,0.1588914570614416,0.1582285189559786,0.2592007756510122,0.2611988658504042,0.1988228214657203,0.1975807741024352,0.9560823054757912,0.9491436951331954,0.9526130003044933
Speak Softly - Like Horses,L6030,0.236327949404729,0.2553614559813175,0.2127054051960516,0.1700121518309162,0.1577329412473223,0.2610671388003686,0.2716544066155756,0.2733718609111247,0.2887182346551556,0.7322566844977945,0.8086350794247826,0.7704458819612885
The Doppler Shift - Atrophy,L6018,0.3058558789833727,0.1824783507259516,0.2247770709349188,0.1881545799308893,0.2053110290078713,0.4775638660837594,0.5013655758468548,0.3079878151095451,0.3592087442271917,0.8146942299591265,0.6322924728655239,0.7234933514123252
The Easton Ellises - Falcon 69,L6015,0.2070812460368276,0.1680775509160562,0.1628915978101424,0.1634717487669154,0.1812636639061819,0.269749818561682,0.2872427657437957,0.2096294457008384,0.2143233768890089,0.5155735586922675,0.442378152472011,0.4789758555821393
The Easton Ellises (Baumi) - SDRNR,L6029,0.1960658220186831,0.1264709193997661,0.1118199859838282,0.1995514900018586,0.1957977770972293,0.1850607311892398,0.1671534763531902,0.2975770437063545,0.2850951524179983,0.6218270463768221,0.6535976155911835,0.6377123309840027
The Long Wait - Dark Horses,L6011,0.2761049001784479,0.2014556986998399,0.1864779049860084,0.2101856093414,0.2134353299924692,0.4027711807662819,0.4023634400803722,0.300087363088942,0.2920626744722693,0.8201980039713578,0.8481097374582367,0.8341538707147973
The Mountaineering Club - Mallory,L6052,0.2593428298000203,0.0854118083656001,0.0873510039247935,0.2162088638349061,0.2231669720586714,0.5255997847589358,0.497694398512754,0.2183217699304262,0.2209880370140753,0.9484804833585874,0.9804328332449522,0.9644566583017696
The Sunshine Garcia Band - For I Am The Moon,L6024,0.2445880844976271,0.2204731403744707,0.2346292973452751,0.1918714941349226,0.1988407285904669,0.1848470076370963,0.1714485917939157,0.3679661885368904,0.3866282275679792,0.626722218717523,0.6307916988740058,0.6287569587957644
Timboz - Pony,L6012,0.2516953318914857,0.1898660369028417,0.1917895532711857,0.2166826322065044,0.2280853171094033,0.3813534840608498,0.2844907856401466,0.2503680465727282,0.270926799368226,0.4388605041899023,0.3574665645913849,0.3981635343906436
Tom McKenzie - Directions,L6016,0.2407959000166016,0.2044975368324462,0.2176322574467845,0.1891451766934714,0.1982272431291052,0.2260343369764337,0.2365135063599281,0.3265831792684923,0.3277339634261517,0.8563066407151556,0.8577546028859087,0.8570306218005321
Triviul feat. The Fiend - Widow,L6003,0.2086544971903631,0.1262558846607414,0.1393125164490594,0.2120121198573991,0.210091765445266,0.2136508937822999,0.1947529482166848,0.2737701785983463,0.2993896705131078,0.7361358731551592,0.6307053538786209,0.6834206135168901
We Fell From The Sky - Not You,L6017,0.3076187438935691,0.2079503859519553,0.2072928956040888,0.2099946598967029,0.2038305931118316,0.6091555177018771,0.6502614102004374,0.1887188113024642,0.1837456773791956,0.3450529609747426,0.5108130097006819,0.4279329853377122
Zeno - Signs,L6048,0.2263595797983305,0.1323051191516775,0.111513812665927,0.2250165836356647,0.2223668946572019,0.299718541370755,0.3523774161360313,0.2314464812538347,0.2361317895155519,0.9714796715967984,0.9471274804345358,0.959303576015667
Al James - Schoolboy Facination,L6039,0.2480674833451406,0.2492400068278127,0.2369036967125242,0.2107780257986763,0.2135622401584044,0.2611324957896113,0.2862022505845333,0.2722745201088072,0.2544466307807552,0.8349022248032284,0.8327492548762254,0.8338257398397269
AM Contra - Heart Peripheral,L6044,0.1764125867927769,0.1238829715563481,0.1227708315185765,0.1198987431188777,0.1075770337028954,0.2164154549119896,0.2218752454166074,0.2498243881813891,0.2490560259355315,0.9341376087496182,0.8704230109622655,0.9022803098559418
Angels In Amplifiers - I'm Alright,L6022,0.2847190299742956,0.2100012725663859,0.2176452829653984,0.1470543975559674,0.1619879568311611,0.3443470079877434,0.440033733066593,0.3757591841298086,0.3809234046913066,0.5814714348496288,0.4938307430896707,0.5376510889696497
Angels In Amplifiers - I'm Alright,L6020,0.2507881651082792,0.2605989209690702,0.249103232710226,0.158597716301822,0.1640292925933943,0.3021407733944811,0.3300925556484354,0.2752259380894116,0.2665168911593931,0.427898702640046,0.7779157261897603,0.6029072144149032
Arise - Run Run Run,L6035,0.2362487155772318,0.2214364226292692,0.2195184747322626,0.2055421561459071,0.2119637510770406,0.247979153759145,0.2292171492349281,0.2789771773134248,0.2753554397258769,0.8321372443771821,0.8494391209754004,0.8407881826762913
Ben Carrigan - We'll Talk About It All Tonight,L6030,0.3618953792195829,0.3413489448859211,0.2717739349965012,0.1334795957338312,0.1414670917346787,0.6896579341610608,0.6478323692070473,0.3171744634596525,0.3524286995779705,0.8592019105778954,0.9468461277863908,0.903024019182143
BKS - Bulldozer,L6018,0.2818738120335171,0.1965052418831559,0.2103580467963056,0.2817529064183773,0.325349120524126,0.2713484729713417,0.3353504401983914,0.3117441069098615,0.3225821605665774,0.7764616947772084,0.6479305824078082,0.7121961385925083
BKS - Too Much,L6015,0.2817704778689069,0.1786918964971891,0.1611426209814955,0.2365772696789997,0.2533191127434712,0.3865513349847156,0.5210301892882431,0.2552084792923894,0.2616429194847516,0.7737127623392704,0.4748201418397074,0.6242664520894889
Bobby Nobody - Stitch Up,L6029,0.2542636034081405,0.217733484630939,0.2183539498656239,0.1990809187148328,0.198207685050402,0.3303793284605342,0.3240130504493291,0.2669022944324336,0.2794381156610294,0.831239305944705,0.8584162523864264,0.8448277791655656
Buitraker - Revo X,L6011,0.2281428127018255,0.1701219339739391,0.161233797530124,0.1553144706714195,0.1553170206007814,0.3970409056667551,0.3830675653790116,0.2013514179951588,0.2016953897974148,0.4214770527024831,0.4077889128981361,0.4146329828003096
Carlos Gonzalez - A Place For Us,L6052,0.2514840213428304,0.1174802152591457,0.1246023071028609,0.1865097974601443,0.1915345401628594,0.4828828213457433,0.4537081761283885,0.2293134811697968,0.2258408321137041,0.9667220392834396,0.9808188298392024,0.973770434561321
Cristina Vane - So Easy,L6024,0.2483536045867257,0.1429118345682232,0.1441007801378357,0.2095944294924753,0.206589829664589,0.3481090091597748,0.3301101322302891,0.285608209407108,0.3198046120335104,0.86348124928675,0.6755322584063305,0.7695067538465402
Detsky Sad - Walkie Talkie,L6012,0.2154858475147179,0.1166877174024892,0.1140702826439317,0.2707997988474434,0.2608323480850634,0.2126602248849313,0.231452170848671,0.2567350941041972,0.2606491433010158,0.3551643471120893,0.2439061719473444,0.2995352595297169
Enda Reilly - Cur An Long Ag Seol,L6016,0.2389393739688471,0.1580024273994529,0.1620554108318598,0.088532875488296,0.0784404808412284,0.4050551565850258,0.3637194956810112,0.3189372007834572,0.3367719441404454,0.8449588536589829,0.7810413534754121,0.8130001035671975
Forkupines - Semantics,L6003,0.2299866190075411,0.1098756536994725,0.1177115254961227,0.2082003449322867,0.2086450170887844,0.3237889137249674,0.353306626050569,0.2524141067190664,0.2659507643490598,0.8347061030264462,0.6842136951618902,0.7594598990941682
Georgia Wonder - Siren,L6017,0.339472302517658,0.222527139767108,0.2091002735948833,0.4050077149946504,0.3282889232331514,0.4208126413189855,0.4075163123301977,0.3679012910492237,0.3546241238530642,0.4221953133805182,0.7329826642723064,0.5775889888264123
Girls Under Glass - We Feel Alright,L6048,0.2051239930527732,0.1218571914194581,0.0963053516725802,0.2088625362857286,0.2065490943777921,0.313439330878606,0.3230844855499369,0.1694361085201892,0.2014578457178945,0.955569669032318,0.9384147017398669,0.9469921853860924
Hollow Ground - Ill Fate,L6013,0.2156952484623903,0.1460995649106774,0.1624479595643534,0.2019766893519041,0.2158555490848138,0.2893841690268455,0.3048995770372966,0.2073922472698156,0.1975062314534163,0.9447233954621244,0.9640236204518924,0.9543735079570084
James Elder & Mark M Thompson - The English Actor,L6006,0.241619590491049,0.207485277330358,0.2062650519328768,0.2163067749125059,0.2210599802710144,0.3520635462636379,0.3190818553033699,0.2004222304764037,0.2102720074382252,0.8891099902647832,0.8473616489028081,0.8682358195837956
Juliet's Rescue - Heartbeats,L6040,0.2604406481332865,0.1504497835566134,0.1578100087822115,0.2338744098043568,0.2149989672808882,0.3484073695442974,0.3416700546338612,0.3384835277852775,0.2978310636787855,0.7532292156168842,0.7936508673235686,0.7734400414702264
Little Chicago's Finest - My Own,L6036,0.3002903771613706,0.1663900060956125,0.2269715971607723,0.2840055217303425,0.3428237674491687,0.2710111434422179,0.3841528841891578,0.3636179179071722,0.3633501793165211,0.4715661451391667,0.5364311498697695,0.5039986475044681
Little Chicago's Finest - My Own,L6042,0.2175796372527342,0.1338562978412114,0.1377988314693708,0.206557552446339,0.2175872905998364,0.2303961664998239,0.2703248820940864,0.2725826064324065,0.2715334706387987,0.6973365775019904,0.6526280015471912,0.6749822895245908
Louis Cressy Band - Good Time,L6049,0.2717440015853872,0.1613811393685157,0.1648762076092588,0.2021366503118208,0.1962942988499177,0.3800671738082782,0.4075995741418678,0.3248067404785342,0.3367902281149044,0.9210931505067504,0.869481091375987,0.8952871209413686
Lyndsey Ollard - Catching Up,L6008,0.2837404617190249,0.1843379483973001,0.1839661007177993,0.2175139990078066,0.2165661363568117,0.3525482304765776,0.367829741655187,0.3608382479717245,0.3863232891689929,0.9517215071796624,0.9479858895941602,0.9498536983869112
M.E.R.C. Music - Knockout,L6033,0.3202680992417777,0.1593262701102293,0.2238044538486874,0.3096040099735718,0.2735378197411904,0.2225251783028145,0.2274420074811652,0.6525263041850475,0.4933787502915155,0.6947597838432162,0.7230588208417853,0.7089093023425008
Moosmusic - Big Dummy Shake,L6045,0.2339994900304426,0.1733914647870047,0.1827153477528056,0.2215276349248796,0.2078054277601228,0.3050616642161299,0.3071219962720267,0.2386673384306058,0.2357050460999656,0.7340456869815554,0.5313163586425439,0.6326810228120496
Motor Tapes - Shore,L6037,0.2381537557834385,0.2020464075012662,0.2138522776606582,0.1913549007174475,0.1800744550723449,0.4758137011164293,0.4616663074743098,0.0917257003753258,0.0886962963497265,0.3439068433887754,0.5275026032761687,0.435704723332472
Mu - Too Bright,L6023,0.3240595430725817,0.2541904404009576,0.2285824638547041,0.2955763773955951,0.2828142867317513,0.3225603126843881,0.2970880945123633,0.4772321821695396,0.4344321868313544,0.5859154178705761,0.7722671479112657,0.6790912828909209
Nerve 9 - Pray For The Rain,L6041,0.2536322567485005,0.13455382846849,0.1358719533039922,0.191070792733279,0.1881928830857847,0.3693409402983292,0.4370553246770877,0.291877106597966,0.2810952248230753,0.905087359393914,0.9513690048260104,0.9282281821099624
PR - Happy Daze,L6007,0.2279629906458347,0.2071497784187631,0.2097081783866623,0.4707525895181492,0.4635953771665332,0.1421811306584009,0.14974943284965,0.0949301711823474,0.0856372669861715,0.9152234675644608,0.8643792025877107,0.8898013350760858
PR - Oh No,L6051,0.2197075587953625,0.0963171240605389,0.1199344840744391,0.4199484399900844,0.3647886756616664,0.2042022544729358,0.2120237573657639,0.1600775294045944,0.1803682053328769,0.607942660928823,0.6860493095002064,0.6469959852145146
Raft Monk - Tiring,L6050,0.2153921408401043,0.1140015105843975,0.1075509288917835,0.1608740144645792,0.1645955231316072,0.3510237628953971,0.3512647899728888,0.2310794299875275,0.2427471667926544,0.6847430768208382,0.6731834079335803,0.6789632423772093
Sambasevam Shanmugam - Kaathaadi,L6053,0.2373136524165278,0.1637212944039217,0.1633385717359618,0.2090651441153599,0.2093860040037858,0.2690198800934628,0.2362921818773902,0.3210125524851209,0.3266735906172196,0.9652508399749856,0.9634407008460008,0.9643457704104932
Secretariat - Borderline,L6010,0.2618325643900085,0.1298305572291921,0.1339597902613267,0.1867517833589345,0.1910073840611756,0.4087060559466886,0.4208683218552682,0.3357730381111232,0.2877635842963595,0.3163147174289843,0.3996282410486564,0.3579714792388204
Secretariat - Over The Top,L6009,0.3003396868328344,0.1115192334159162,0.0988090064907538,0.2417699719150664,0.2320580222298334,0.4865299741088703,0.4809487873880317,0.3797692751295171,0.371313223984686,0.2020326281449479,0.207477455644525,0.2047550418947364
Side Effects Project - Sing With Me,L6026,0.3109412209201986,0.1630170262987376,0.1449560733831169,0.4398689441423744,0.4401739008695461,0.1600137266318348,0.1515677305713134,0.4483050243220537,0.5396273411426117,0.5736922362737898,0.4766031775111765,0.5251477068924832
Signe Jakobsen - What Have You Done To Me,L6019,0.2960826081179965,0.2012095004521596,0.1856180954607157,0.1756819038846095,0.1750198006764496,0.4550877509401801,0.4788159602040528,0.3567748531777516,0.3404530001480531,0.4364828522459075,0.5533225496954486,0.494902700970678
Skelpolu - Resurrection,L6002,0.2443610177036611,0.1279378895559246,0.1104066560832995,0.2765453895325694,0.2648987421993428,0.419721228435758,0.4201289361253393,0.1615761614617146,0.1736731382353408,0.7874724831234722,0.9200563896005194,0.8537644363619958
Skelpolu - Resurrection,L6001,0.2579442191187173,0.1354466330332241,0.121318353474668,0.286841437499794,0.3097681598218087,0.4280575787415881,0.4513587869702584,0.1629174204707951,0.1678453829376016,0.653751007555359,0.7195346151065669,0.6866428113309629
Speak Softly - Broken Man,L6028,0.2049533505246003,0.1990372892816653,0.1974584209426121,0.1781298042877347,0.1702992901637501,0.2538194837214569,0.260483573906721,0.1883720581646129,0.1920268837282489,0.9326417325566722,0.9174204517050796,0.9250310921308758
Speak Softly - Like Horses,L6046,0.2302513164323583,0.2552758377233482,0.2251512084468547,0.2042764373732778,0.217528684461783,0.2495269700687073,0.2538531546069491,0.2216191152618173,0.214779123516129,0.9250767796832784,0.9337106370587852,0.9293937083710316
The Doppler Shift - Atrophy,L6031,0.2674879317750551,0.1690523214221934,0.1702187120816308,0.1977623183809752,0.1848979614202936,0.4118375137971872,0.4181962606871001,0.292285168987136,0.2956531974239248,0.9269563059170588,0.8804731153614684,0.9037147106392636
The Easton Ellises - Falcon 69,L6032,0.2096889147416223,0.1701424891470561,0.1713612347738421,0.1633014104794089,0.1656320321296845,0.3013295173331528,0.2801799889403684,0.2102152303472217,0.2153494147822435,0.5976668605401033,0.4548938662297946,0.526280363384949
The Easton Ellises (Baumi) - SDRNR,L6034,0.2108376680571398,0.116249695922717,0.0937223800210931,0.2495548495080047,0.2050923730264653,0.1997415610109526,0.1941104672669593,0.3376456350240644,0.2905843826768624,0.2387581961435949,0.4364693532703675,0.3376137747069813
The Long Wait - Dark Horses,L6038,0.2642587951075663,0.1796009703187664,0.1860057449558558,0.2161694536255853,0.222159700082558,0.3817506047621053,0.3854824802728672,0.2703006388835252,0.2726007679592677,0.5915535797141536,0.582917267378761,0.5872354235464573
The Mountaineering Club - Mallory,L6047,0.2511093140177277,0.1179598610094955,0.1185635729143,0.2240662704006416,0.221236950257068,0.449228488470972,0.4345049357417815,0.2222588785279074,0.2210555548196553,0.958954082659678,0.9385138682041784,0.948733975431928
The Sunshine Garcia Band - For I Am The Moon,L6043,0.2371374227589866,0.2275643966188094,0.2223749749833188,0.2011328837426261,0.1976916308057335,0.1637418410543161,0.1686322428729831,0.3705959347121074,0.3453654772819987,0.7624177861698384,0.758573560327575,0.7604956732487067
Timboz - Pony,L6021,0.2547194436511114,0.1839792665774482,0.1741904007658144,0.2157429600410608,0.2262191189339632,0.3957553020741585,0.2910232755500547,0.2758868393794876,0.2749583858869036,0.6803783472305768,0.7953594810415978,0.7378689141360872
Tom McKenzie - Directions,L6004,0.2698701928713525,0.2141967305208419,0.2499742547812114,0.2132586194282545,0.1991033514625545,0.2391073708759312,0.2385659406442657,0.4185406684271374,0.3862146068306232,0.6536383161672537,0.5717923678742121,0.6127153420207329
Triviul feat. The Fiend - Widow,L6025,0.2223809094259557,0.1130773434140138,0.1128203618033383,0.2041644264497535,0.2012088484252847,0.2578532996092526,0.2337675225574431,0.3188846532437691,0.3372708199047909,0.4844223996058022,0.6113685517040428,0.5478954756549225
We Fell From The Sky - Not You,L6014,0.2914729311434921,0.18779783439235,0.1790340770497918,0.1940260267679442,0.1939216725930096,0.5531379135327092,0.6518274423372595,0.1879891959193675,0.1840492865555051,0.5875676500792009,0.6129490958196815,0.6002583729494412
Zeno - Signs,L6027,0.2281533729750876,0.1320569166502125,0.1404862999802466,0.2236977019463657,0.2224609628131487,0.3158233499284222,0.3324151807798049,0.2339744416690083,0.2243121300334919,0.9611868172193404,0.7910963762468124,0.8761415967330763
Al James - Schoolboy Facination,L6026,0.2890236040753994,0.2162968364288336,0.2050353208479873,0.1906515657866948,0.1976661502653008,0.3474176016695693,0.3804210920747014,0.3865992608594339,0.3881010046706737,0.5679494886765638,0.4727930836140331,0.5203712861452985
AM Contra - Heart Peripheral,L6019,0.1854833197967019,0.1857475715660672,0.164668994668491,0.0754644330552333,0.0743739336720445,0.2348659318070679,0.2215689572796587,0.2677461559881453,0.2594305803369069,0.5289426229616797,0.743046091538194,0.6359943572499369
Angels In Amplifiers - I'm Alright,L6002,0.2479876417740471,0.2319296614177736,0.2059312191579861,0.157059942468933,0.1697022512693734,0.3103121444671908,0.3623628738941419,0.2762903776506924,0.2703126638662858,0.761405361896348,0.8925247699479504,0.8269650659221492
Angels In Amplifiers - I'm Alright,L6001,0.2636887102299157,0.2469602193190109,0.2271399814427568,0.1540067086730496,0.1583823550246532,0.3143063123123782,0.3934682197336869,0.3024060295748243,0.3128398557589659,0.605098546927538,0.6266268306084757,0.6158626887680068
Arise - Run Run Run,L6028,0.2198822970331126,0.189495347240805,0.1953257219458263,0.2064974038038461,0.2014690291983689,0.231287131054001,0.2209435674980366,0.2555611293657977,0.2584790461582189,0.6497254914836579,0.7225789636492286,0.6861522275664432
Ben Carrigan - We'll Talk About It All Tonight,L6046,0.3024692685421611,0.2320554242996063,0.2050071962101425,0.1588902901170262,0.162326772988274,0.5285788004292552,0.5564501299844726,0.2833723358048016,0.2930731985037106,0.9416847834393692,0.9272694179781672,0.9344771007087682
BKS - Bulldozer,L6031,0.2496459132481051,0.1934222882795173,0.1926520215575579,0.2576896946257136,0.254274358584145,0.2595837894237328,0.2848610822877918,0.2803407000099076,0.2743433712164748,0.8995481623180426,0.8681700250285975,0.88385909367332
BKS - Too Much,L6032,0.2838246171028712,0.147434905180583,0.1706763133565468,0.2474950139797645,0.2423816893087172,0.4330856124814136,0.4868723310767965,0.2754291406715456,0.2672219307676025,0.759518963308187,0.5512153196028573,0.6553671414555222
Bobby Nobody - Stitch Up,L6034,0.3031865294440618,0.2620483620565129,0.2257521071869335,0.2536484739586886,0.2153291094629485,0.4224226506669403,0.3589070604355493,0.375154830434359,0.3122296413505621,0.2601337481825123,0.6424061972874984,0.4512699727350053
Buitraker - Revo X,L6038,0.2336506821008666,0.1586426503819994,0.1678266507653495,0.1819311147000298,0.1808498613837017,0.3915872874413345,0.372056282970438,0.2083041256384876,0.2080074835255924,0.2436475503801443,0.249544952482139,0.2465962514311416
Carlos Gonzalez - A Place For Us,L6047,0.2562831054675091,0.1362315993371474,0.1392745055339996,0.2051412013789905,0.1981649842042159,0.4635522696272094,0.459227002181226,0.2226018696757472,0.2260714118015365,0.9533587425019387,0.944429961800774,0.9488943521513564
Cristina Vane - So Easy,L6043,0.240248807352304,0.1335388994489039,0.1414648858106321,0.2087105743288002,0.2067288696622867,0.3359061141423809,0.3186746366588974,0.301697626751225,0.2752688520153061,0.8539185489496414,0.9183030607484296,0.8861108048490354
Detsky Sad - Walkie Talkie,L6021,0.2247997363961577,0.0960429314702912,0.089939198608181,0.3192086834250019,0.2914152848786457,0.2406240616853008,0.2430178182629873,0.2639759129389549,0.2541739998998987,0.6802777003734041,0.6869785349543013,0.6836281176638527
Enda Reilly - Cur An Long Ag Seol,L6004,0.271670897885703,0.1636287945854241,0.1772933975374102,0.1033877616065782,0.0736230126146268,0.4235750793281275,0.3796493655319356,0.4318671389532902,0.4203426329282307,0.6965118120807913,0.4243673825704167,0.560439597325604
Forkupines - Semantics,L6025,0.2638555696194413,0.0962844860689055,0.0897159360730242,0.2212355565504946,0.2080513131666844,0.4104793112771593,0.427514266307374,0.3336379537167236,0.323925733795165,0.4416747488788197,0.6164730490799951,0.5290738989794075
Georgia Wonder - Siren,L6014,0.3251551110419445,0.2118665856279564,0.1861248474707392,0.3150439538908076,0.3192089069705889,0.4263792146726181,0.4342005589531245,0.3523693911107411,0.3560474296389798,0.7009766268123242,0.7981747878889417,0.749575707350633
Girls Under Glass - We Feel Alright,L6027,0.2042407712248928,0.1170669559981225,0.122651825375434,0.2025322252220361,0.205694602773627,0.3373588157934115,0.3083760004751126,0.1697948997576853,0.1704508444037133,0.9192791644506744,0.57518384691065,0.7472315056806622
Hollow Ground - Ill Fate,L6005,0.2332973639114084,0.1216139855180275,0.1214337391179817,0.1873226030889813,0.1837075826937592,0.3131681845718536,0.3429183842062546,0.3013649968222748,0.2948494352721352,0.6909411342456224,0.6631827750729395,0.677061954659281
James Elder & Mark M Thompson - The English Actor,L6039,0.2419814081927288,0.2116006670531446,0.2043162309650723,0.2118676049248224,0.2223267481079723,0.3570114319548434,0.3213557330236387,0.2021555100093597,0.2052173395029769,0.8409353252781716,0.8925336904706288,0.8667345078744002
Juliet's Rescue - Heartbeats,L6044,0.2385358395344456,0.1450304670280997,0.1411314501977378,0.2178577491290301,0.2202875396336394,0.3262561331969871,0.3312935925510683,0.2651241355830979,0.2613056489559049,0.961965901763292,0.943326279691854,0.9526460907275732
Little Chicago's Finest - My Own,L6022,0.3752481479919792,0.3008710254044625,0.2229866624303858,0.4437395836681783,0.4505591211510028,0.3650062937554522,0.4240645346199893,0.4123158668606994,0.3824420960456631,0.6628167579127715,0.6178140783171899,0.6403154181149807
Little Chicago's Finest - My Own,L6020,0.2368622600675928,0.1254303260996586,0.135471149205777,0.2539320321726725,0.2413298182960066,0.2490050779345677,0.2910684338622831,0.3031896596549545,0.295471583314823,0.4880970921125738,0.6835462590823868,0.5858216755974803
Louis Cressy Band - Good Time,L6035,0.2752709208960581,0.1597385881463586,0.1646444369420919,0.1931917333074247,0.1955268359396479,0.4105678887174057,0.4198733362216631,0.3333771588283155,0.3252473890655571,0.907706981807672,0.905544433207056,0.906625707507364
Lyndsey Ollard - Catching Up,L6030,0.3352948777046282,0.239705811507774,0.2276783335933948,0.1999733217973123,0.2097402806142614,0.3858975213937705,0.3750454087079728,0.4825137739371264,0.5618045700854128,0.7060401741123541,0.687595783002644,0.696817978557499
M.E.R.C. Music - Knockout,L6018,0.3057134465241187,0.2241474764779366,0.2040435658989195,0.2595561153533801,0.2793827506061318,0.2191225969049427,0.2135797941874871,0.4897265278650597,0.5561487448990919,0.9208658663742376,0.715864625049209,0.8183652457117232
Moosmusic - Big Dummy Shake,L6015,0.258368547957401,0.197934831396138,0.2036837577946243,0.2209239777982248,0.2372012251921447,0.3248213936935998,0.3983465072439867,0.2370461035103685,0.246990587030121,0.4984594367825032,0.4435190577755189,0.470989247279011
Motor Tapes - Shore,L6029,0.2105315039036062,0.177684112548008,0.1816647641236359,0.1908642372390923,0.1775296732615008,0.3743287666579794,0.414598995138941,0.0800702703347483,0.0875112119249444,0.737037615170326,0.6816925217933352,0.7093650684818306
Mu - Too Bright,L6011,0.2867997444334427,0.214891169123522,0.2148062753213198,0.2526251113619172,0.2512036588319095,0.2939211000610533,0.295078364154139,0.388772945856532,0.3830993307571486,0.5048598823681373,0.5847306692877492,0.5447952758279433
Nerve 9 - Pray For The Rain,L6052,0.2597471531270094,0.1152170747431005,0.1295040617675302,0.1796381543920228,0.1885963168892425,0.423548007664289,0.4749296815590276,0.292990515362156,0.2735534126387066,0.8306139612630005,0.9274150886516024,0.8790145249573015
PR - Happy Daze,L6024,0.2356782021690665,0.2055461925080056,0.1918649737436331,0.4805423859584447,0.5079893771923571,0.1720423143629557,0.1820400723495791,0.0707638014428325,0.0746364997947244,0.5404326859694508,0.599986869913852,0.5702097779416514
PR - Oh No,L6012,0.205566813258495,0.0997643932330443,0.1148234572276862,0.2896512577985196,0.363984830230849,0.2202501955226359,0.2462713192996488,0.1370455993174172,0.1727434534381587,0.7408061746838086,0.5397499066646209,0.6402780406742148
Raft Monk - Tiring,L6016,0.221354493852884,0.1149561046272593,0.12076171366413,0.1752134725894166,0.1719286789932324,0.3661786926283982,0.3454052164505862,0.2340033113952974,0.2423887604747519,0.4657065952259434,0.4757139693885028,0.4707102823072231
Sambasevam Shanmugam - Kaathaadi,L6003,0.2839617946650578,0.1389173068938961,0.1460674568971913,0.1867132738570164,0.1880013573524196,0.3168474688954484,0.2973047652450333,0.4865099809399804,0.5113327472394761,0.8133627459150286,0.6495672961776106,0.7314650210463196
Secretariat - Borderline,L6017,0.3027109054719766,0.1319410347423479,0.1121221093695533,0.2021716145629919,0.1907167417053833,0.4552811219723479,0.4783229758807827,0.4607300537281787,0.390401591814227,0.2140619298237444,0.3068911484768442,0.2604765391502943
Secretariat - Over The Top,L6048,0.2345802187767108,0.1257584354217508,0.096335542965429,0.2301159982094731,0.223320416860337,0.3044009934145397,0.3643306219630723,0.2505617296810477,0.2818180116980371,0.9473240104796972,0.9039188461326596,0.9256214283061784
Side Effects Project - Sing With Me,L6013,0.2089641315542055,0.1619121898199647,0.1579126923143214,0.3011559359848867,0.2612645868136019,0.1403418970474162,0.148241795963835,0.263425403548856,0.2374585509407624,0.8829124160900567,0.953355302171558,0.9181338591308073
Signe Jakobsen - What Have You Done To Me,L6006,0.2511325038690185,0.1751645899162077,0.1756798062660448,0.2049482124780657,0.1983267697665619,0.373160004398073,0.363674520227487,0.2550320987181559,0.2630740291815515,0.884277193111902,0.7848063077000214,0.8345417504059617
Skelpolu - Resurrection,L6040,0.2595615022982569,0.1686538925660436,0.1674199818829324,0.2986667601756617,0.2558666132348655,0.4548245042121787,0.3969510869993528,0.1689132332264034,0.165195946088617,0.7228798704492725,0.7841964388664027,0.7535381546578376
Speak Softly - Broken Man,L6036,0.2110650177780239,0.1897385862101212,0.1937101641777114,0.1174993468582554,0.1272971888053464,0.3081708579797108,0.3124665567529369,0.2142926759158626,0.2253447655242466,0.6736403609898005,0.6061354265330778,0.6398878937614392
Speak Softly - Broken Man,L6042,0.2031486254794342,0.1983050277498162,0.1977016199845367,0.172990559554287,0.1637192914702314,0.2474963572237374,0.2570051076300217,0.1928927754884457,0.1950782647343976,0.9501873139116316,0.9268560193623296,0.9385216666369808
Speak Softly - Like Horses,L6049,0.2286121594599472,0.2322374545065216,0.2304500820503718,0.2219137496284326,0.2140065898730719,0.2439965941668034,0.2544870000408904,0.2134623664797866,0.2183434389336995,0.933007477331972,0.9401646403722564,0.936586058852114
